Dosya,Length,Chroma Stft Mean,Chroma Stft Var,RMS Mean,RMS Var,Spectral Centroid Mean,Spectral Centroid Var,Spectral Bandwidth Mean,Spectral Bandwidth Var,Rolloff Mean,Rolloff Var,Zero Crossing Rate Mean,Zero Crossing Rate Var,Tempo,Music Genre
Snoop-Dogg-feat-Akon-I-Wanna-Love-You.mp3,25.518730158730158,0.545148,0.07742101,0.1464689,0.002764698,2418.413660301493,1344652.4316919635,2894.0327422595838,358269.5965179059,5692.977605646307,6249390.551608406,0.038872514204545454,0.0016505669396770885,99.38401442307692,unknown
Snoop-Dogg-feat-Akon-I-Wanna-Love-You.mp3,25.518730158730158,0.49458954,0.08105581,0.15129176,0.0025967907,2506.258390450352,1030658.9974189659,3009.4929394468954,206394.64528458915,6124.904296875,4421567.21618661,0.042236328125,0.0013788221099159934,99.38401442307692,unknown
Snoop-Dogg-feat-Akon-I-Wanna-Love-You.mp3,25.518730158730158,0.46457487,0.08300347,0.15203707,0.002600828,2282.5929501098763,871648.4700597484,2899.8954965514627,195453.10328893855,5688.72969193892,4264399.030347243,0.03904696377840909,0.0011633903083722453,99.38401442307692,unknown
Snoop-Dogg-feat-Akon-I-Wanna-Love-You.mp3,25.518730158730158,0.56653273,0.076089606,0.14274059,0.0027409757,1589.8064185079036,1581892.191976517,2339.1166933386066,981795.4722828611,3745.1721413352275,10744318.748397581,0.020521573153409092,0.0009410411935207271,99.38401442307692,unknown
Snoop-Dogg-feat-Akon-I-Wanna-Love-You.mp3,25.518730158730158,0.6063593,0.08081637,0.027785456,0.0019493166,2556.1662695293844,2586123.7057479336,2739.717550752177,695193.2472619638,5570.404740767045,10078338.639968025,0.03310813210227273,0.001328174063785017,99.38401442307692,unknown
Snoop-Dogg-feat-Arash-OMG.mp3,20.02952380952381,0.42785385,0.10925512,0.06739173,0.0041975207,1288.0201306064534,440809.2975757954,1574.0948733721427,602912.3472982653,2486.3863170354143,2148743.9255297575,0.0630052551057358,0.001516773404314317,151.99908088235293,unknown
Snoop-Dogg-feat-Arash-OMG.mp3,20.02952380952381,0.3859289,0.09198745,0.2007456,0.011199381,2478.516442834276,784239.75555106,2473.7731327645133,237734.10425302383,5100.986265887529,3426625.655184114,0.10989157100955968,0.0036114312276720375,151.99908088235293,unknown
Snoop-Dogg-feat-Arash-OMG.mp3,20.02952380952381,0.46043295,0.08228783,0.24296434,0.009540854,2804.571421865489,990485.6917897331,2762.782392996287,126498.03515757575,6032.864949214224,2988963.404212196,0.12337899677723059,0.006432872445992311,112.34714673913044,unknown
Snoop-Dogg-feat-Arash-OMG.mp3,20.02952380952381,0.33025023,0.08979646,0.20192331,0.008561276,2905.1536098425518,944661.3007770334,2564.365912651467,391737.1086406285,5932.235275745945,3682099.809653566,0.1557356921712051,0.007106077504762511,151.99908088235293,unknown
Snoop-Dogg-feat-Arash-OMG.mp3,20.02952380952381,0.40651563,0.084790565,0.28076282,0.010150216,2680.7254915961753,275669.0880755088,2644.079185305337,85522.75893228914,5843.307887637601,1185657.3996067056,0.12339766801853998,0.0025229433533371197,112.34714673913044,unknown
Snoop-Dogg-feat-Arash-OMG.mp3,20.02952380952381,0.42508286,0.087002076,0.2731194,0.0073357085,2474.133924794207,919838.3208189537,2637.9987737462,135596.953444254,5362.3040368355305,3025582.700729085,0.10183917384849363,0.005146318327064891,151.99908088235293,unknown
Snoop-Dogg-feat-Arash-OMG.mp3,20.02952380952381,0.4199206,0.085097775,0.25502038,0.0077066077,2957.616336180013,952937.5766983543,2799.1303406920238,118285.62740584555,6312.372413184386,2340727.3874242357,0.13428130431633836,0.007637780605909949,112.34714673913044,unknown
Snoop-Dogg-feat-Arash-OMG.mp3,20.02952380952381,0.30694833,0.084843695,0.18990754,0.0053263986,2920.2749254058717,770720.36404851,2546.8337201000495,291205.80983835267,5924.712378014557,3057892.6598884887,0.15859126050115874,0.00584833666114283,151.99908088235293,unknown
Snoop-Dogg-feat-Arash-OMG.mp3,20.02952380952381,0.4180099,0.08496343,0.31318212,0.008071,2670.5476749531836,243155.4969237169,2711.596546255295,68798.7367401935,5948.241706574087,1077595.937215208,0.11516025582995365,0.002078779910894315,112.34714673913044,unknown
Snoop-Dogg-feat-Arash-OMG.mp3,20.02952380952381,0.31707838,0.09690382,0.15074569,0.0165973,1861.66659369551,1631877.3686678517,1892.8422977568157,1136794.7042751363,3854.168892127752,7920754.432724072,0.08652536120365006,0.004619613336551195,151.99908088235293,unknown
Snoop-Dogg-feat-Dr-Dre-Still-DRE.mp3,29.136371882086166,0.4380535,0.09063557,0.043013316,0.0016023421,2098.6685853015165,1377271.383317728,2150.2186999750725,622397.3949069466,4183.806998568227,6082862.383902616,0.10607842069223107,0.006235676350357953,92.28515625,unknown
Snoop-Dogg-feat-Dr-Dre-Still-DRE.mp3,29.136371882086166,0.35187775,0.09026073,0.08868334,0.0010916622,2179.592528662407,883501.8268914685,2358.719408025775,392750.2748128665,4637.797267959412,4527866.5482171895,0.08771320966135458,0.0023824342814943653,92.28515625,unknown
Snoop-Dogg-feat-Dr-Dre-Still-DRE.mp3,29.136371882086166,0.36347106,0.08908652,0.094245285,0.001031381,2303.9571664539335,811193.0503539738,2454.5435657189296,299825.6264211007,4922.490234375,3926876.9307520287,0.09495455677290837,0.002734973872836224,92.28515625,unknown
Snoop-Dogg-feat-Dr-Dre-Still-DRE.mp3,29.136371882086166,0.3660806,0.09011475,0.09589643,0.0010182117,2435.5895878835395,950066.3119998967,2531.858746008346,254548.46858545917,5160.281997011953,3986613.6826445563,0.10220874315239044,0.0034126727527021327,92.28515625,unknown
Snoop-Dogg-feat-Dr-Dre-Still-DRE.mp3,29.136371882086166,0.36892232,0.088252045,0.097347796,0.00087735226,2382.6183174981616,839714.9679106268,2479.988294312716,282693.09137604234,5020.136018426295,3877078.94767583,0.10064196339641435,0.002606891061640515,92.28515625,unknown
Snoop-Dogg-feat-Dr-Dre-Still-DRE.mp3,29.136371882086166,0.3644119,0.08990523,0.09551499,0.0010167753,2372.6052648817367,950262.9568360815,2486.897567949058,260898.03525233027,5007.216096551295,3990523.4247162845,0.10084077751494024,0.003714095101871406,92.28515625,unknown
Snoop-Dogg-feat-Dr-Dre-Still-DRE.mp3,29.136371882086166,0.36965743,0.0898955,0.09806147,0.00094310107,2304.625196871452,779609.666425128,2436.759806185488,288122.0023962396,4872.706498225846,3729503.4145001643,0.09709443476095618,0.0026200390502374568,92.28515625,unknown
Snoop-Dogg-feat-Dr-Dre-Still-DRE.mp3,29.136371882086166,0.37347284,0.08917228,0.09592188,0.0009867911,2408.1147937597375,876352.0814844047,2536.4066552515164,254439.44275183478,5145.183017928287,3860500.4938358017,0.10218462089143426,0.00304753081416068,92.28515625,unknown
Snoop-Dogg-feat-Dr-Dre-Still-DRE.mp3,29.136371882086166,0.35638753,0.090687126,0.09152015,0.0011356308,2282.7568226136564,989990.6187182176,2390.7289264064625,411389.96917919145,4792.40738218999,4718448.54278676,0.09535179594123507,0.0026915985790786794,92.28515625,unknown
Snoop-Dogg-feat-Dr-Dre-Still-DRE.mp3,29.136371882086166,0.32488638,0.09329196,0.06877604,0.0016432317,2143.942440875537,1099952.8362069796,2315.9641826211746,605010.3085928604,4659.115996949701,5845963.273261601,0.08517297995517928,0.0031118568341937628,92.28515625,unknown
Snoop-Dogg-feat-Jason-Derulo-Wiggle.mp3,22.37936507936508,0.6057208,0.059068993,0.038959384,0.0010507015,2649.5984914676933,420320.63876427774,2625.1277694413,133440.375550149,5706.51103292758,1406356.505594249,0.1355248922134336,0.0050447249526551115,151.99908088235293,unknown
Snoop-Dogg-feat-Jason-Derulo-Wiggle.mp3,22.37936507936508,0.2625296,0.08351498,0.18287884,0.0021539188,2404.706224576055,303091.26450022595,2560.764340908174,134985.83132720884,5280.9287170156895,1993587.7521783721,0.10449016143672199,0.0006925767841681627,161.4990234375,unknown
Snoop-Dogg-feat-Jason-Derulo-Wiggle.mp3,22.37936507936508,0.3592653,0.097903766,0.2851484,0.01950497,2497.3078682075156,1220138.4068435836,2587.1061150505175,340414.7541003643,5374.689733734764,5322554.740833476,0.09814807686073651,0.0054076071471025645,161.4990234375,unknown
Snoop-Dogg-feat-Jason-Derulo-Wiggle.mp3,22.37936507936508,0.40260175,0.09157263,0.23239927,0.011807958,2801.66621030953,933083.9670265933,2713.261102778161,199746.4728838406,6064.310667425765,3350419.6286948235,0.11802527716545644,0.005744163455886947,161.4990234375,unknown
Snoop-Dogg-feat-Jason-Derulo-Wiggle.mp3,22.37936507936508,0.3998843,0.09252919,0.29033348,0.014276129,2727.44967082123,1303144.8181130379,2689.7136488355704,282912.597398634,5826.920505381224,4596128.946940375,0.11047717842323651,0.006572746191571392,161.4990234375,unknown
Snoop-Dogg-feat-Jason-Derulo-Wiggle.mp3,22.37936507936508,0.37065575,0.09321959,0.26862776,0.0154985795,2619.0736817143493,981960.4043200174,2630.3731395423515,260664.80968464728,5639.633014093296,4599632.433466316,0.11140663495202283,0.005174448895207289,161.4990234375,unknown
Snoop-Dogg-feat-Jason-Derulo-Wiggle.mp3,22.37936507936508,0.44503945,0.08788015,0.24143757,0.012192768,2810.2347168265146,988042.2445908193,2844.979020544886,124256.58969402268,6285.528589778916,2579782.6617481606,0.11689017521395229,0.0067124202447506436,161.4990234375,unknown
Snoop-Dogg-feat-Jason-Derulo-Wiggle.mp3,22.37936507936508,0.34461027,0.084175915,0.24900095,0.004746312,3015.9319039446614,511595.8165163754,2835.731715162461,76975.43872520211,6568.364085597122,1291214.1866432384,0.14106111012059128,0.0035832502027797696,161.4990234375,unknown
Snoop-Dogg-feat-Jason-Derulo-Wiggle.mp3,22.37936507936508,0.34143814,0.09504763,0.3242799,0.0138453115,2403.0004511208763,815421.123473593,2611.5211327871953,196492.15864296633,5252.895345727437,4261482.424873657,0.09323284734828838,0.0026745048374724216,161.4990234375,unknown
Snoop-Dogg-feat-Jason-Derulo-Wiggle.mp3,22.37936507936508,0.1739756,0.078283764,0.14489828,0.033646464,1306.8549911669427,2003251.7330200302,1393.8490755184475,1926785.112437035,2924.5060710986127,10089793.29922722,0.047259445507002076,0.003589264437766902,161.4990234375,unknown
Snoop-Dogg-Who-Am-I.mp3,27.408798185941045,0.40230379,0.098488,0.034688532,0.0011746238,2313.663168315235,760317.5121179568,2288.5704078332856,232830.68408717134,4581.63111571232,2912325.869271166,0.117205691680779,0.005485222636535198,103.359375,unknown
Snoop-Dogg-Who-Am-I.mp3,27.408798185941045,0.47023633,0.08737099,0.055574656,0.0018613248,2496.441791900266,467809.34451371344,2376.651965714715,206029.84995818968,5022.669769726397,2341096.899600192,0.12954626640558847,0.0033395391220019483,95.703125,unknown
Snoop-Dogg-Who-Am-I.mp3,27.408798185941045,0.5008335,0.077948496,0.091162995,0.0006679891,2769.1676716356565,743418.8192357803,2787.3884463222576,247195.8094090629,6042.214973572449,3312523.2631676956,0.11158446232006775,0.0028376071586585614,95.703125,unknown
Snoop-Dogg-Who-Am-I.mp3,27.408798185941045,0.48516366,0.08032502,0.090161406,0.00074026774,2819.6744514691104,825032.3331094548,2850.500168695464,224402.7093310621,6228.1918337544985,3244347.1199322655,0.11104491360605419,0.004095454560892682,95.703125,unknown
Snoop-Dogg-Who-Am-I.mp3,27.408798185941045,0.48619032,0.07859409,0.092188284,0.0006727081,2702.787924773582,737298.8148952324,2787.232631076165,247760.59967409924,5972.026941879234,3394935.3855121476,0.10019398946867061,0.0028312065016566,95.703125,unknown
Snoop-Dogg-Who-Am-I.mp3,27.408798185941045,0.49671286,0.07805137,0.09094613,0.00065048697,2715.7704178635136,645049.9640204005,2804.351377496858,211026.00949213048,6069.363948553927,2854747.4493798534,0.10242701828429297,0.0028163397169968982,95.703125,unknown
Snoop-Dogg-Who-Am-I.mp3,27.408798185941045,0.48822126,0.08070963,0.09284567,0.00074938504,2678.4569592331104,740379.5806815596,2767.1047672925165,255783.9902692734,5906.953273841024,3362253.733716203,0.09991367220575784,0.0028668962676279713,95.703125,unknown
Snoop-Dogg-Who-Am-I.mp3,27.408798185941045,0.50519675,0.07529387,0.08902448,0.0006326321,2767.4842398106775,626158.5989732675,2823.342624272835,205388.3513098071,6159.389511999894,2750381.4821192427,0.10483948322396275,0.00277945806376923,95.703125,unknown
Snoop-Dogg-Who-Am-I.mp3,27.408798185941045,0.5007447,0.0735317,0.08972078,0.0006085503,2720.902556432778,481951.83479020174,2820.139193829262,165644.3274842014,6098.308876547947,2439821.860611546,0.10642546703005927,0.0017801223518101312,95.703125,unknown
Snoop-Dogg-Who-Am-I.mp3,27.408798185941045,0.4782298,0.07704883,0.059760448,0.0021581152,2958.6338792504534,451645.17421284283,2992.20174180767,183847.154867431,6644.005096978197,2508471.34996639,0.10764679032599492,0.0012785791682826222,95.703125,unknown
Spice_Sean_Paul_Shaggy_-_Go_Down_Deh_Official_Music_Video.mp3,18.55736961451247,0.59258574,0.07090103,0.15130845,0.00899896,1121.0463123483037,516578.538547393,2079.9769265969726,386667.73345083534,2304.7525634765625,4563454.172428116,0.023897705078125,0.0009267167314887048,123.046875,unknown
Spice_Sean_Paul_Shaggy_-_Go_Down_Deh_Official_Music_Video.mp3,18.55736961451247,0.3354621,0.08950811,0.15684246,0.00784391,2964.354307747398,1336001.7160145096,2833.618630850693,172683.9579451249,6242.610168457031,3884268.6064719213,0.1486541748046875,0.010616947254166008,117.45383522727273,unknown
Spice_Sean_Paul_Shaggy_-_Go_Down_Deh_Official_Music_Video.mp3,18.55736961451247,0.42446056,0.09093161,0.3324793,0.025969159,1989.8564755425498,639283.3806325668,2623.672327183746,159901.63308804977,4569.816741943359,3913381.782573438,0.063037109375,0.003084285855293274,123.046875,unknown
Spice_Sean_Paul_Shaggy_-_Go_Down_Deh_Official_Music_Video.mp3,18.55736961451247,0.4038106,0.09051715,0.27359018,0.021509085,2089.0113631818913,389633.20686404675,2581.3862624872954,133600.35952968246,4691.546630859375,2621527.7012765408,0.070352783203125,0.0016493125423789026,117.45383522727273,unknown
Spice_Sean_Paul_Shaggy_-_Go_Down_Deh_Official_Music_Video.mp3,18.55736961451247,0.47182438,0.08656034,0.39136288,0.022466106,2294.1181357537616,480722.3380813706,2836.164034168321,181281.94377367423,5601.1629638671875,3306022.8354807347,0.066353759765625,0.0018887271746993064,123.046875,unknown
Spice_Sean_Paul_Shaggy_-_Go_Down_Deh_Official_Music_Video.mp3,18.55736961451247,0.4412975,0.09463351,0.3186801,0.02281887,2461.3175268453774,490457.9664662622,2861.873820964238,153545.29103603528,5802.646453857422,2889432.769442944,0.076524658203125,0.0027845032200217246,89.10290948275862,unknown
Spice_Sean_Paul_Shaggy_-_Go_Down_Deh_Official_Music_Video.mp3,18.55736961451247,0.39436507,0.09589102,0.28650627,0.025384301,2601.7777507118176,782350.7707363012,2888.761573404384,174334.98799811117,6082.308929443359,3239748.7163508297,0.0936553955078125,0.00657745092175901,123.046875,unknown
Spice_Sean_Paul_Shaggy_-_Go_Down_Deh_Official_Music_Video.mp3,18.55736961451247,0.45753494,0.087668926,0.39706472,0.020725582,2342.0894792409695,427343.8871502588,2963.164164237749,120232.56222482804,6003.8876953125,2679953.889277518,0.0608013916015625,0.0016528557654470202,184.5703125,unknown
Spice_Sean_Paul_Shaggy_-_Go_Down_Deh_Official_Music_Video.mp3,18.55736961451247,0.4959416,0.09214612,0.35633758,0.027087329,2393.423537662561,596394.5916003538,2956.900855584621,154982.4606126343,6020.024139404297,3390795.7561615836,0.0668218994140625,0.002688235431537032,184.5703125,unknown
Spice_Sean_Paul_Shaggy_-_Go_Down_Deh_Official_Music_Video.mp3,18.55736961451247,0.37847736,0.103578046,0.11324089,0.030538805,1503.277234923664,1673738.7150546336,1820.278887305098,1373696.8047297462,3180.467559814453,9253440.35256289,0.0587548828125,0.004425950908660889,123.046875,unknown
"Summer Cem, Miksu _ Macloud, UZI - FLEX SO HARD RMX.mp3",14.924897959183674,0.47959924,0.084334195,0.08179952,0.0007619741,3051.406340845376,1162653.219158247,2615.135175784011,149033.29640244634,6033.047604004666,2740025.348676221,0.1683909652021773,0.011645663851941119,117.45383522727273,unknown
"Summer Cem, Miksu _ Macloud, UZI - FLEX SO HARD RMX.mp3",14.924897959183674,0.4568016,0.08721767,0.18345807,0.0033340128,2118.983878996096,1257149.8591714513,2492.285106153228,410933.3742933811,4727.17437032222,5368548.524698158,0.06437870577371695,0.00418331206447919,117.45383522727273,unknown
"Summer Cem, Miksu _ Macloud, UZI - FLEX SO HARD RMX.mp3",14.924897959183674,0.39549583,0.09369375,0.13365485,0.0021959648,2896.277389740071,803671.1566771185,2830.1284225748163,142022.06329871004,6307.269429493099,2243491.971867883,0.11719585317846035,0.005961184112992145,117.45383522727273,unknown
"Summer Cem, Miksu _ Macloud, UZI - FLEX SO HARD RMX.mp3",14.924897959183674,0.48079616,0.0943382,0.16393982,0.0035836291,2421.2043812554607,1013295.1287451219,2535.951037926272,232699.06624906123,5184.847030520996,3522440.0901396857,0.08800908825816485,0.005090395418856258,117.45383522727273,unknown
"Summer Cem, Miksu _ Macloud, UZI - FLEX SO HARD RMX.mp3",14.924897959183674,0.45077768,0.093359,0.16767122,0.007167637,1827.305804018838,1057299.7514133998,2155.581921829569,372962.97179453075,3741.184738894829,4565123.397973578,0.0682910308125972,0.006596786016550026,117.45383522727273,unknown
"Summer Cem, Miksu _ Macloud, UZI - FLEX SO HARD RMX.mp3",14.924897959183674,0.39244676,0.095515005,0.16935113,0.004017263,2098.7243661008943,1014222.7972193302,2492.2940919233424,369046.80433823337,4678.599080846618,5266138.518272312,0.07100201691290824,0.0038888338696274477,117.45383522727273,unknown
"Summer Cem, Miksu _ Macloud, UZI - FLEX SO HARD RMX.mp3",14.924897959183674,0.4261994,0.10013717,0.14655317,0.0029107728,2663.6295967654582,699269.7296838575,2725.216976723765,123064.84390962526,5837.306434073678,2091646.914816486,0.09728567262830481,0.004466860563566255,117.45383522727273,unknown
"Summer Cem, Miksu _ Macloud, UZI - FLEX SO HARD RMX.mp3",14.924897959183674,0.46406713,0.10060817,0.18416965,0.0040357863,1836.1896490247968,810815.8062337392,2219.4177170912617,345749.6058076824,3894.19438909409,4279421.250753155,0.05527753815124417,0.0021671418545405855,117.45383522727273,unknown
